transaction_id,customer_id,branch_id,channel,transaction_type,amount,currency,timestamp,status
T5322,C1178,B0007,ATM,transfer,40.93,USD,2018-01-14 12:55:00,denied
T5323,C1160,B0011,web,transfer,17.38,GBP,2018-01-14 14:41:00,completed
T5324,C1101,B0010,ATM,transfer,61.88,USD,2018-01-14 15:24:00,completed
T5325,C1168,B0001,,transfer,1.05,USD,2018-01-14 16:38:00,pending
T5326,C1034,B0009,web,withdrawal,5.2,USD,2018-01-14 18:03:00,completed
T5327,C1145,B0007,mobile,payment,8.33,USD,2018-01-14 18:37:00,completed
T5328,C1146,B0010,mobile,payment,36.8,USD,2018-01-14 19:57:00,completed
T5329,C1153,B0012,,withdrawal,11.93,USD,2018-01-14 20:56:00,pending
T5330,C1097,B0001,ATM,payment,43.77,USD,2018-01-14 22:08:00,completed
T5331,C1045,B0011,web,withdrawal,64.3,GBP,2018-01-14 23:02:00,completed
T5332,C1006,B0006,mobile,deposit,28.54,GBP,2018-01-15 00:56:00,pending
T5333,C1135,B0006,ATM,withdrawal,35453.23,GBP,2018-01-15 01:56:00,completed
T5334,C1100,B0000,,deposit,24.61,GBP,2018-01-15 03:27:00,pending
T5335,C1120,B0001,web,withdrawal,12.92,USD,2018-01-15 04:09:00,denied
T5336,C1124,B0009,mobile,withdrawal,74.61,USD,2018-01-15 05:08:00,completed
T5337,C1114,B0012,ATM,payment,13525.19,USD,2018-01-15 06:07:00,completed
T5338,C1112,B0013,web,deposit,11.7,GBP,2018-01-15 06:51:00,completed
T5339,C1162,B0013,ATM,payment,55.76,GBP,2018-01-15 07:53:00,denied
T5340,C1026,B0006,ATM,deposit,10.04,GBP,2018-01-15 08:32:00,completed
T5341,C1035,B0001,mobile,deposit,26.39,USD,2018-01-15 09:36:00,completed
T5342,C1130,B0010,branch,deposit,66.93,USD,2018-01-15 10:45:00,completed
T5343,C1011,B0006,ATM,withdrawal,63.42,GBP,2018-01-15 12:12:00,pending
T5344,C1112,B0001,web,transfer,5.22,USD,2018-01-15 13:38:00,completed
T5345,C1038,B0002,mobile,withdrawal,6.52,GBP,2018-01-15 14:40:00,completed
T5346,C1055,B0001,branch,transfer,45.92,USD,2018-01-15 16:12:00,completed
T5347,C1075,B0007,web,withdrawal,52.76,USD,2018-01-15 17:14:00,completed
T5348,C1087,B0000,web,withdrawal,40.94,GBP,2018-01-15 17:23:00,completed
T5349,C1127,B0013,ATM,payment,5.06,GBP,2018-01-15 18:11:00,completed
T5350,C1044,B0008,mobile,withdrawal,16.93,USD,2018-01-15 19:05:00,completed
T5351,C1099,B0011,ATM,withdrawal,1.0,GBP,2018-01-15 20:35:00,denied
T5352,C1076,B0000,web,withdrawal,13.35,GBP,2018-01-15 21:34:00,completed
T5353,C1095,B0011,web,withdrawal,22.79,GBP,2018-01-15 22:57:00,completed
T5354,C1059,B0002,web,deposit,32.66,GBP,2018-01-16 00:40:00,pending
T5355,C1002,B0012,web,deposit,61.77,USD,2018-01-16 01:19:00,completed
T5356,C1006,B0006,mobile,deposit,51.43,GBP,2018-01-16 01:36:00,completed
T5357,C1009,B0006,web,withdrawal,1.0,GBP,2018-01-16 02:28:00,completed
T5358,C1000,B0009,mobile,withdrawal,21.71,USD,2018-01-16 03:26:00,completed
T5359,C1034,B0013,mobile,deposit,62.95,GBP,2018-01-16 04:48:00,completed
T5360,C1176,B0006,ATM,deposit,33.34,GBP,2018-01-16 05:48:00,pending
T5361,C1122,B0007,mobile,deposit,13.71,USD,2018-01-16 06:51:00,completed
T5362,C1172,B0008,mobile,deposit,38.86,USD,2018-01-16 08:24:00,completed
T5363,C1159,B0007,ATM,payment,30.7,USD,2018-01-16 09:22:00,completed
T5364,C1131,B0012,branch,deposit,43.72,USD,2018-01-16 09:41:00,completed
T5365,C1032,B0004,branch,payment,34.93,USD,2018-01-16 10:43:00,completed
T5366,C1008,B0006,web,deposit,55.05,GBP,2018-01-16 11:35:00,completed
T5367,C1062,B0008,ATM,payment,22.73,USD,2018-01-16 11:48:00,completed
T5368,C1120,B0007,web,transfer,5.15,USD,2018-01-16 12:51:00,completed
T5369,C1111,B0012,branch,withdrawal,39.05,USD,2018-01-16 13:52:00,completed
T5370,C1013,B0010,mobile,transfer,48.94,USD,2018-01-16 15:09:00,completed
T5371,C1117,B0013,ATM,transfer,30.37,GBP,2018-01-16 15:18:00,denied
T5372,C1075,B0001,mobile,withdrawal,28.58,USD,2018-01-16 16:38:00,pending
T5373,C1177,B0009,ATM,transfer,21.23,USD,2018-01-16 17:40:00,completed
T5374,C1083,B0013,web,withdrawal,11.0,GBP,2018-01-16 19:05:00,completed
T5375,C1042,B0000,web,payment,4.94,GBP,2018-01-16 20:37:00,completed
T5376,C1062,B0006,ATM,withdrawal,78.25,GBP,2018-01-16 21:39:00,completed
T5377,C1110,B0001,mobile,payment,11.93,USD,2018-01-16 21:41:00,completed
T5378,C1038,B0003,mobile,withdrawal,1.22,USD,2018-01-16 22:40:00,completed
T5379,C1118,B0006,ATM,deposit,66.93,GBP,2018-01-17 00:16:00,completed
T5380,C1002,B0004,web,withdrawal,23.64,USD,2018-01-17 01:43:00,completed
T5381,C1007,B0013,mobile,deposit,12.66,GBP,2018-01-17 02:41:00,completed
T5382,C1160,B0008,ATM,withdrawal,61.01,USD,2018-01-17 03:17:00,completed
T5383,C1061,B0003,web,withdrawal,29.27,USD,2018-01-17 04:26:00,completed
T5384,C1077,B0013,ATM,deposit,8.86,GBP,2018-01-17 06:12:00,completed
T5385,C1091,B0002,web,deposit,3.91,GBP,2018-01-17 07:20:00,completed
T5386,C1138,B0006,web,deposit,4.85,GBP,2018-01-17 08:24:00,completed
T5387,C1134,B0011,web,deposit,23.71,GBP,2018-01-17 09:36:00,completed
T5388,C1129,B0007,branch,deposit,54.72,USD,2018-01-17 10:22:00,completed
T5389,C1035,B0008,web,deposit,30.88,USD,2018-01-17 10:51:00,completed
T5390,C1082,B0012,ATM,withdrawal,24.3,USD,2018-01-17 12:28:00,completed
T5391,C1129,B0005,web,transfer,42.57,EUR,2018-01-17 13:51:00,completed
T5392,C1092,B0000,mobile,withdrawal,84.37,GBP,2018-01-17 15:08:00,completed
T5393,C1060,B0006,web,transfer,84.17,GBP,2018-01-17 16:19:00,completed
T5394,C1115,B0006,ATM,withdrawal,11.24,GBP,2018-01-17 17:19:00,completed
T5395,C1143,B0004,web,payment,30.22,USD,2018-01-17 18:07:00,pending
T5396,C1144,B0008,mobile,payment,24.49,USD,2018-01-17 18:16:00,completed
T5397,C1014,B0007,ATM,payment,20.88,USD,2018-01-17 19:57:00,completed
T5398,C1014,B0010,ATM,payment,14.26,USD,2018-01-17 21:40:00,completed
T5399,C1152,B0014,mobile,payment,36.58,AUD,2018-01-17 22:58:00,completed
T5400,C1179,B0012,web,withdrawal,52.42,USD,2018-01-18 00:37:00,completed
T5401,C1060,B0001,ATM,deposit,10.52,USD,2018-01-18 01:02:00,completed
T5402,C1125,B0001,ATM,deposit,12.02,USD,2018-01-18 02:09:00,completed
T5403,C1020,B0001,web,deposit,4.67,USD,2018-01-18 02:48:00,completed
T5404,C1131,B0003,mobile,withdrawal,11.03,USD,2018-01-18 03:48:00,pending
T5405,C1104,B0002,mobile,withdrawal,12.32,GBP,2018-01-18 04:11:00,pending
T5406,C1120,B0011,mobile,withdrawal,,GBP,2018-01-18 05:03:00,pending
T5407,C1077,B0004,mobile,withdrawal,33.96,USD,2018-01-18 05:41:00,denied
T5408,C1022,B0007,mobile,payment,42.73,USD,2018-01-18 06:50:00,completed
T5409,C1129,B0003,ATM,payment,43.07,USD,2018-01-18 07:40:00,completed
T5410,C1016,B0013,web,payment,13.05,GBP,2018-01-18 08:52:00,completed
T5411,C1033,B0004,ATM,deposit,39.99,USD,2018-01-18 10:01:00,completed
T5412,C1054,B0008,mobile,payment,121.59,USD,2018-01-18 11:18:00,denied
T5413,C1026,B0002,branch,withdrawal,3.18,GBP,2018-01-18 12:00:00,completed
T5414,C1043,B0009,web,transfer,47.65,USD,2018-01-18 13:17:00,completed
T5415,C1098,B0014,web,transfer,40.88,AUD,2018-01-18 14:42:00,completed
T5416,C1065,B0014,branch,withdrawal,48.84,AUD,2018-01-18 14:48:00,completed
T5417,C1059,B0008,ATM,withdrawal,33.98,USD,2018-01-18 15:55:00,completed
T5418,C1083,B0000,branch,withdrawal,41.92,GBP,2018-01-18 16:39:00,completed
T5419,C1123,B0013,web,withdrawal,1.0,GBP,2018-01-18 17:36:00,completed
T5420,C1084,B0000,web,payment,41.88,GBP,2018-01-18 18:39:00,completed
T5421,C1047,B0012,ATM,payment,4.94,USD,2018-01-18 18:57:00,completed
T5422,C1180,B0008,web,payment,96.06,USD,2018-01-18 20:30:00,completed
T5423,C1121,B0002,mobile,payment,8.82,GBP,2018-01-18 21:39:00,pending
T5424,C1016,B0006,ATM,payment,28.52,GBP,2018-01-18 23:06:00,completed
T5425,C1072,B0005,mobile,withdrawal,40.51,EUR,2018-01-19 00:07:00,pending
T5426,C1115,B0004,mobile,withdrawal,48.63,USD,2018-01-19 01:38:00,completed
T5427,C1119,B0001,web,withdrawal,89.14,USD,2018-01-19 02:24:00,completed
T5428,C1050,B0004,ATM,deposit,39.68,USD,2018-01-19 03:45:00,completed
T5429,C1170,B0001,web,withdrawal,59.23,USD,2018-01-19 04:14:00,completed
T5430,C1039,B0005,mobile,deposit,68.92,EUR,2018-01-19 05:04:00,pending
T5431,C1080,B0013,ATM,deposit,61353.39,,2018-01-19 06:08:00,pending
T5432,C1030,B0012,ATM,deposit,54.28,USD,2018-01-19 07:15:00,completed
T5433,C1019,B0004,mobile,deposit,116.06,USD,2018-01-19 08:00:00,pending
T5434,C1023,B0004,web,deposit,1.5,USD,2018-01-19 08:23:00,completed
T5435,C1108,B0009,branch,payment,7.75,USD,2018-01-19 09:25:00,completed
T5436,C1108,B0005,web,payment,15751.66,EUR,2018-01-19 10:36:00,completed
T5437,C1170,B0007,branch,payment,22.39,USD,2018-01-19 10:51:00,completed
T5438,C1141,B0003,branch,deposit,23.01,USD,2018-01-19 11:49:00,completed
T5439,C1092,B0008,ATM,withdrawal,42.43,USD,2018-01-19 12:55:00,pending
T5440,C1142,B0008,mobile,transfer,76.23,USD,2018-01-19 13:36:00,completed
T5441,C1102,B0013,ATM,withdrawal,2.6,GBP,2018-01-19 15:08:00,completed
T5442,C1111,B0003,web,transfer,7.04,USD,2018-01-19 16:12:00,pending
T5443,C1174,B0002,web,withdrawal,24.53,GBP,2018-01-19 17:09:00,completed
T5444,C1181,B0011,mobile,withdrawal,62.35,GBP,2018-01-19 18:41:00,completed
T5445,C1028,B0009,ATM,withdrawal,71.67,USD,2018-01-19 19:27:00,completed
T5446,C1128,B0014,mobile,payment,62.65,AUD,2018-01-19 20:40:00,completed
T5447,C1090,B0005,ATM,payment,30.61,EUR,2018-01-19 20:49:00,completed
T5448,C1148,B0005,web,payment,34.69,EUR,2018-01-19 22:03:00,completed
T5449,C1057,B0006,ATM,withdrawal,12.7,GBP,2018-01-19 22:20:00,completed
T5450,C1143,B0003,web,payment,89.12,USD,2018-01-19 23:41:00,completed
T5451,C1142,B0007,mobile,withdrawal,16.27,USD,2018-01-20 00:36:00,completed
T5452,C1075,B0000,web,withdrawal,34.21,GBP,2018-01-20 01:58:00,completed
T5453,C1071,B0010,mobile,withdrawal,12.19,USD,2018-01-20 03:02:00,completed
T5454,C1043,B0013,ATM,deposit,11.97,GBP,2018-01-20 04:37:00,completed
T5455,C1136,B0013,ATM,withdrawal,74.28,GBP,2018-01-20 05:53:00,completed
T5456,C1127,B0001,mobile,payment,33739.45,USD,2018-01-20 07:07:00,completed
T5457,C1124,B0003,mobile,payment,28.73,USD,2018-01-20 08:07:00,completed
T5458,C1124,B0011,web,payment,21381.99,GBP,2018-01-20 09:01:00,pending
T5459,C1067,B0005,ATM,payment,,EUR,2018-01-20 09:39:00,pending
T5460,C1132,B0003,ATM,payment,32329.92,USD,2018-01-20 11:12:00,completed
T5461,C1127,B0001,web,payment,72.62,USD,2018-01-20 11:48:00,completed
T5462,C1032,B0013,mobile,transfer,23.38,GBP,2018-01-20 13:19:00,completed
T5463,C1123,B0003,web,withdrawal,29.91,USD,2018-01-20 14:34:00,completed
T5464,C1054,B0014,web,withdrawal,64.59,AUD,2018-01-20 15:07:00,completed
T5465,C1162,B0003,ATM,transfer,28.66,USD,2018-01-20 16:10:00,completed
T5466,C1163,B0010,mobile,transfer,8.33,USD,2018-01-20 17:47:00,completed
T5467,C1057,B0006,ATM,withdrawal,41.84,GBP,2018-01-20 19:20:00,completed
T5468,C1086,B0005,ATM,withdrawal,13.11,EUR,2018-01-20 20:39:00,completed
T5469,C1166,B0010,web,withdrawal,23.26,USD,2018-01-20 21:45:00,completed
T5470,C1041,B0001,mobile,withdrawal,6.92,USD,2018-01-20 22:11:00,completed
T5471,C1039,B0005,web,withdrawal,41.38,EUR,2018-01-21 00:01:00,completed
T5472,C1115,B0003,ATM,deposit,13.21,USD,2018-01-21 00:34:00,completed
T5473,C1105,B0014,web,withdrawal,27.23,AUD,2018-01-21 01:35:00,completed
T5474,C1002,B0014,mobile,withdrawal,40.45,AUD,2018-01-21 02:22:00,completed
T5475,C1044,B0011,web,withdrawal,24.15,GBP,2018-01-21 03:26:00,completed
T5476,C1057,B0010,web,deposit,37.36,USD,2018-01-21 04:54:00,pending
T5477,C1017,B0012,web,deposit,2.05,USD,2018-01-21 05:53:00,completed
T5478,C1026,B0012,web,deposit,20.01,USD,2018-01-21 07:04:00,completed
T5479,C1017,B0008,ATM,payment,21.47,USD,2018-01-21 08:37:00,completed
T5480,C1176,B0013,ATM,deposit,79.63,GBP,2018-01-21 09:40:00,completed
T5481,C1106,B0007,ATM,payment,21.47,USD,2018-01-21 10:34:00,completed
T5482,C1098,B0012,ATM,transfer,17.08,USD,2018-01-21 12:07:00,pending
T5483,C1149,B0002,mobile,transfer,17.53,GBP,2018-01-21 13:07:00,completed
T5484,C1019,B0013,mobile,withdrawal,1.61,GBP,2018-01-21 14:43:00,completed
T5485,C1152,B0010,web,transfer,24.64,USD,2018-01-21 16:19:00,completed
T5486,C1138,B0012,mobile,withdrawal,5.89,USD,2018-01-21 16:47:00,pending
T5487,C1044,B0005,web,withdrawal,21.03,EUR,2018-01-21 18:12:00,pending
T5488,C1110,B0013,web,withdrawal,5.57,GBP,2018-01-21 18:55:00,completed
T5489,C1127,B0003,mobile,payment,1.0,USD,2018-01-21 20:46:00,completed
T5490,C1141,B0011,ATM,payment,18.68,GBP,2018-01-21 21:18:00,completed
T5491,C1102,B0008,ATM,payment,9.28,USD,2018-01-21 21:35:00,completed
T5492,C1005,B0005,ATM,withdrawal,20.61,EUR,2018-01-21 22:36:00,completed
T5493,C1012,B0011,mobile,withdrawal,7.41,GBP,2018-01-21 23:30:00,completed
T5494,C1039,B0002,ATM,withdrawal,28.53,GBP,2018-01-22 01:26:00,completed
T5495,C1151,B0011,ATM,withdrawal,42.91,GBP,2018-01-22 02:09:00,completed
T5496,C1073,B0011,ATM,deposit,43.67,GBP,2018-01-22 03:56:00,completed
T5497,C1069,B0012,web,withdrawal,13.77,USD,2018-01-22 04:57:00,completed
T5498,C1111,B0010,mobile,withdrawal,36.81,USD,2018-01-22 05:38:00,completed
T5499,C1158,B0011,ATM,payment,58.03,GBP,2018-01-22 07:02:00,completed
T5500,C1098,B0004,ATM,deposit,58.56,USD,2018-01-22 07:19:00,completed
T5501,C1062,B0012,ATM,payment,21.18,USD,2018-01-22 07:55:00,completed
T5502,C1121,B0013,web,deposit,19.69,GBP,2018-01-22 08:33:00,pending
T5503,C1060,B0008,branch,payment,6.42,USD,2018-01-22 09:20:00,pending
T5504,C1132,B0011,branch,payment,65.85,GBP,2018-01-22 09:35:00,completed
T5505,C1069,B0010,branch,deposit,53.52,USD,2018-01-22 09:53:00,completed
T5506,C1155,B0010,branch,deposit,91.68,USD,2018-01-22 10:56:00,completed
T5507,C1078,B0012,mobile,deposit,3.69,USD,2018-01-22 11:33:00,completed
T5508,C1165,B0014,branch,transfer,11.02,AUD,2018-01-22 12:31:00,completed
T5509,C1078,B0006,web,withdrawal,15858.56,GBP,2018-01-22 13:03:00,completed
T5510,C1095,B0013,web,transfer,10.09,GBP,2018-01-22 13:24:00,completed
T5511,C1114,B0009,ATM,withdrawal,65.89,USD,2018-01-22 14:38:00,completed
T5512,C1172,B0012,branch,withdrawal,7.22,USD,2018-01-22 15:30:00,completed
T5513,C1161,B0000,web,transfer,71.96,GBP,2018-01-22 16:45:00,completed
T5514,C1063,B0006,mobile,transfer,28.54,GBP,2018-01-22 17:19:00,denied
T5515,C1030,B0002,mobile,withdrawal,78.06,GBP,2018-01-22 17:53:00,pending
T5516,C1066,B0004,mobile,payment,28.3,USD,2018-01-22 19:37:00,completed
T5517,C1067,B0014,web,withdrawal,32.65,AUD,2018-01-22 21:20:00,denied
T5518,C1066,B0010,web,payment,6.87,USD,2018-01-22 21:50:00,completed
T5519,C1138,B0014,ATM,withdrawal,10.88,AUD,2018-01-22 22:57:00,pending
T5520,C1157,B0003,web,payment,7.22,USD,2018-01-22 23:07:00,completed
T5521,C1063,B0006,web,deposit,1.0,GBP,2018-01-23 00:46:00,completed
T5522,C1137,B0012,web,deposit,65.13,USD,2018-01-23 01:22:00,completed
T5523,C1038,B0011,web,withdrawal,34.25,GBP,2018-01-23 02:10:00,pending
T5524,C1019,B0007,ATM,deposit,12.54,USD,2018-01-23 03:35:00,completed
T5525,C1076,B0001,mobile,deposit,59.95,USD,2018-01-23 04:02:00,completed
T5526,C1060,B0014,ATM,withdrawal,35.58,AUD,2018-01-23 04:58:00,completed
T5527,C1031,B0011,web,deposit,62.37,GBP,2018-01-23 06:03:00,completed
T5528,C1089,B0001,web,payment,66.57,USD,2018-01-23 07:10:00,completed
T5529,C1134,B0013,web,payment,35.75,GBP,2018-01-23 08:12:00,completed
T5530,C1117,B0007,ATM,payment,19.71,USD,2018-01-23 09:24:00,pending
T5531,C1084,B0002,mobile,payment,7.05,GBP,2018-01-23 10:25:00,completed
T5532,C1030,B0014,mobile,payment,7.79,AUD,2018-01-23 11:27:00,completed
T5533,C1046,B0002,web,deposit,20.75,GBP,2018-01-23 11:45:00,completed
T5534,C1080,B0009,mobile,transfer,62.94,USD,2018-01-23 12:31:00,pending
T5535,C1129,B0009,mobile,withdrawal,14.07,USD,2018-01-23 13:02:00,completed
T5536,C1088,B0010,mobile,transfer,29.07,USD,2018-01-23 14:07:00,completed
T5537,C1130,B0009,web,transfer,39.01,USD,2018-01-23 15:31:00,pending
T5538,C1011,B0011,ATM,transfer,32.3,GBP,2018-01-23 17:10:00,completed
T5539,C1179,B0010,mobile,withdrawal,27.84,USD,2018-01-23 17:56:00,completed
T5540,C1122,B0010,ATM,withdrawal,71.49,USD,2018-01-23 19:29:00,completed
T5541,C1111,B0008,mobile,payment,40.48,USD,2018-01-23 21:02:00,completed
T5542,C1086,B0012,ATM,payment,47.24,USD,2018-01-23 22:06:00,completed
T5543,C1038,B0008,web,payment,68.3,USD,2018-01-23 23:11:00,completed
T5544,C1151,B0010,web,deposit,4.87,USD,2018-01-24 00:11:00,pending
T5545,C1150,B0001,web,withdrawal,58.43,,2018-01-24 01:04:00,pending
T5546,C1028,B0000,ATM,withdrawal,12.48,GBP,2018-01-24 02:24:00,completed
T5547,C1074,B0003,web,deposit,10.95,USD,2018-01-24 03:27:00,completed
T5548,C1061,B0004,web,deposit,27.07,USD,2018-01-24 03:47:00,completed
T5549,C1038,B0004,web,withdrawal,19.28,USD,2018-01-24 05:42:00,completed
T5550,C1025,B0008,web,deposit,4.22,USD,2018-01-24 06:34:00,completed
T5551,C1104,B0009,mobile,payment,79.7,,2018-01-24 08:00:00,pending
T5552,C1066,B0014,web,payment,9.07,AUD,2018-01-24 09:36:00,completed
T5553,C1113,B0008,ATM,payment,32.06,USD,2018-01-24 10:48:00,completed
T5554,C1059,B0008,web,withdrawal,55.55,USD,2018-01-24 12:30:00,completed
T5555,C1020,B0006,,withdrawal,28.47,GBP,2018-01-24 13:24:00,pending
T5556,C1006,B0006,mobile,withdrawal,44.49,GBP,2018-01-24 14:38:00,completed
T5557,C1178,B0013,web,withdrawal,46.25,GBP,2018-01-24 15:59:00,completed
T5558,C1157,B0002,mobile,withdrawal,13.64,GBP,2018-01-24 16:40:00,completed
T5559,C1101,B0013,ATM,transfer,1.0,GBP,2018-01-24 17:18:00,completed
T5560,C1178,B0005,ATM,withdrawal,16.58,EUR,2018-01-24 19:06:00,completed
T5561,C1114,B0004,mobile,payment,20.48,USD,2018-01-24 20:10:00,completed
T5562,C1125,B0012,mobile,withdrawal,32.75,USD,2018-01-24 21:25:00,completed
T5563,C1125,B0009,mobile,payment,18.61,USD,2018-01-24 21:48:00,completed
T5564,C1097,B0009,mobile,withdrawal,41.35,USD,2018-01-24 22:50:00,completed
T5565,C1164,B0014,web,deposit,1.0,AUD,2018-01-25 00:24:00,pending
T5566,C1085,B0002,web,withdrawal,4.05,GBP,2018-01-25 02:05:00,completed
T5567,C1144,B0002,web,withdrawal,74.57,GBP,2018-01-25 02:49:00,completed
T5568,C1126,B0002,mobile,withdrawal,58.02,GBP,2018-01-25 03:49:00,completed
T5569,C1015,B0008,web,withdrawal,15.47,USD,2018-01-25 04:49:00,completed
T5570,C1066,B0012,mobile,deposit,6.78,USD,2018-01-25 05:29:00,pending
T5571,C1029,B0003,ATM,payment,21.94,USD,2018-01-25 06:38:00,completed
T5572,C1131,B0006,ATM,deposit,14.95,GBP,2018-01-25 07:43:00,completed
T5573,C1083,B0002,mobile,deposit,25.65,GBP,2018-01-25 08:46:00,completed
T5574,C1009,B0001,branch,payment,2.96,USD,2018-01-25 09:05:00,completed
T5575,C1137,B0007,mobile,deposit,1.0,USD,2018-01-25 09:45:00,completed
T5576,C1179,B0007,mobile,payment,31.01,USD,2018-01-25 11:15:00,completed
T5577,C1091,B0002,mobile,withdrawal,61.44,GBP,2018-01-25 12:06:00,completed
T5578,C1050,B0011,ATM,withdrawal,29.99,GBP,2018-01-25 12:24:00,completed
T5579,C1023,B0011,branch,transfer,9.85,GBP,2018-01-25 13:22:00,completed
T5580,C1163,B0001,web,withdrawal,55.05,USD,2018-01-25 13:44:00,completed
T5581,C1061,B0006,ATM,withdrawal,53.92,GBP,2018-01-25 14:59:00,completed
T5582,C1047,B0007,web,withdrawal,16.84,USD,2018-01-25 15:45:00,completed
T5583,C1078,B0013,ATM,withdrawal,54.59,GBP,2018-01-25 16:53:00,completed
T5584,C1097,B0014,ATM,withdrawal,59.9,AUD,2018-01-25 17:03:00,completed
T5585,C1143,B0013,web,withdrawal,56.42,GBP,2018-01-25 18:18:00,completed
T5586,C1153,B0003,ATM,payment,22.19,USD,2018-01-25 19:34:00,completed
T5587,C1163,B0003,mobile,payment,1.0,USD,2018-01-25 20:39:00,pending
T5588,C1011,B0003,mobile,payment,13.17,USD,2018-01-25 21:08:00,completed
T5589,C1093,B0012,ATM,payment,72.4,USD,2018-01-25 22:13:00,completed
T5590,C1071,B0007,web,withdrawal,13.68,USD,2018-01-25 23:12:00,completed
T5591,C1169,B0003,web,withdrawal,17.24,USD,2018-01-25 23:59:00,completed
T5592,C1054,B0010,mobile,withdrawal,65.87,USD,2018-01-26 01:26:00,denied
T5593,C1074,B0011,mobile,withdrawal,85.88,,2018-01-26 02:43:00,pending
T5594,C1139,B0003,ATM,deposit,71.51,USD,2018-01-26 04:16:00,completed
T5595,C1081,B0010,ATM,withdrawal,54.01,USD,2018-01-26 05:29:00,completed
T5596,C1040,B0009,ATM,payment,1.76,USD,2018-01-26 06:27:00,denied
T5597,C1168,B0011,ATM,deposit,46.1,,2018-01-26 07:37:00,pending
T5598,C1123,B0013,web,deposit,27.39,GBP,2018-01-26 08:46:00,completed
T5599,C1113,B0009,mobile,deposit,73.41,USD,2018-01-26 10:26:00,completed
T5600,C1041,B0003,ATM,deposit,47.07,USD,2018-01-26 11:20:00,completed
T5601,C1104,B0001,branch,payment,4.76,USD,2018-01-26 11:38:00,completed
T5602,C1038,B0013,ATM,withdrawal,4.75,GBP,2018-01-26 12:29:00,completed
T5603,C1107,B0010,ATM,transfer,7.19,USD,2018-01-26 14:08:00,completed
T5604,C1085,B0012,branch,withdrawal,18.18,USD,2018-01-26 14:48:00,completed
T5605,C1048,B0001,mobile,withdrawal,35.5,USD,2018-01-26 15:55:00,completed
T5606,C1148,B0003,branch,transfer,59.08,USD,2018-01-26 16:51:00,completed
T5607,C1088,B0000,web,transfer,49.21,GBP,2018-01-26 17:08:00,pending
T5608,C1162,B0011,web,payment,2.3,,2018-01-26 18:04:00,pending
T5609,C1038,B0001,ATM,payment,27.8,USD,2018-01-26 19:18:00,completed
T5610,C1129,B0001,mobile,withdrawal,72.61,USD,2018-01-26 20:32:00,completed
T5611,C1079,B0010,web,withdrawal,12.0,USD,2018-01-26 21:48:00,completed
T5612,C1159,B0013,ATM,withdrawal,2.05,GBP,2018-01-26 22:40:00,completed
T5613,C1032,B0012,ATM,withdrawal,5.9,USD,2018-01-26 23:20:00,completed
T5614,C1148,B0006,web,withdrawal,41.96,GBP,2018-01-27 00:23:00,completed
T5615,C1172,B0001,web,deposit,3.51,USD,2018-01-27 01:07:00,completed
T5616,C1082,B0012,mobile,withdrawal,51.69,USD,2018-01-27 02:13:00,completed
T5617,C1148,B0009,mobile,withdrawal,,USD,2018-01-27 02:57:00,pending
T5618,C1049,B0008,web,deposit,26.17,USD,2018-01-27 04:37:00,completed
T5619,C1171,B0001,ATM,deposit,34.92,USD,2018-01-27 05:22:00,completed
T5620,C1038,B0012,ATM,payment,12.67,USD,2018-01-27 06:33:00,completed
T5621,C1155,B0009,mobile,deposit,44.12,USD,2018-01-27 07:19:00,completed
T5622,C1054,B0011,mobile,deposit,27.88,GBP,2018-01-27 08:33:00,completed
T5623,C1034,B0003,web,deposit,52.18,USD,2018-01-27 09:38:00,completed
T5624,C1066,B0001,ATM,payment,16.56,USD,2018-01-27 10:13:00,completed
T5625,C1016,B0001,web,payment,40.4,USD,2018-01-27 11:31:00,completed
T5626,C1072,B0001,ATM,deposit,68.34,USD,2018-01-27 11:52:00,completed
